,Month,Project,Client,Duration,Billable duration,Amount USD
1127,06,Career Portfolio,Glassdoor,0.0,0.0,0
1128,06,Career Portfolio,Handshake,0.0,0.0,0
1129,06,Career Portfolio,I Crunch Data,0.0,0.0,0
1130,06,Career Portfolio,Indeed,0.0,0.0,0
1131,06,Career Portfolio,LinkedIn,0.0,0.0,0
1132,06,Career Portfolio,Love INC,0.0,0.0,0
1133,06,Career Portfolio,Monster,0.0,0.0,0
1134,06,Career Portfolio,Montana State University,0.0,0.0,0
1135,06,Career Portfolio,SIAM,0.0,0.0,0
1136,06,Career Portfolio,SOA,0.0,0.0,0
1137,06,Career Portfolio,Tutor.com,0.0,0.0,0
1138,06,Career Portfolio,Volunteer Match,0.0,0.0,0
1139,06,Career Portfolio,Zip Recruiter,0.0,0.0,0
1140,06,Career Profile,,1.100277777777778,0.0,0.0
1141,06,Career Profile,Coursera,0.05638888888888889,0.0,0.0
1142,06,Career Profile,Credly,0.06722222222222222,0.0,0.0
1143,06,Career Profile,Dice,0.39499999999999996,0.0,0.0
1144,06,Career Profile,Exercism,0.10972222222222222,0.0,0.0
1145,06,Career Profile,Functional Works,0.065,0.0,0.0
1146,06,Career Profile,GitHub,0.18777777777777777,0.0,0.0
1147,06,Career Profile,Glassdoor,0.09444444444444444,0.0,0.0
1148,06,Career Profile,Handshake,0.0,0.0,0
1149,06,Career Profile,I Crunch Data,0.0,0.0,0
1150,06,Career Profile,Indeed,0.34027777777777773,0.0,0.0
1151,06,Career Profile,LinkedIn,0.17138888888888887,0.0,0.0
1152,06,Career Profile,Love INC,0.0,0.0,0
1153,06,Career Profile,Monster,0.4241666666666667,0.0,0.0
1154,06,Career Profile,Montana State University,0.0,0.0,0
1155,06,Career Profile,SIAM,0.18305555555555555,0.0,0.0
1156,06,Career Profile,SOA,0.0,0.0,0
1157,06,Career Profile,Tutor.com,0.0,0.0,0
1158,06,Career Profile,Volunteer Match,0.029166666666666667,0.0,0.0
1159,06,Career Profile,Zip Recruiter,0.14166666666666666,0.0,0.0
1160,06,Church,,10.831944444444444,0.0,0.0
1161,06,Church,Coursera,0.0,0.0,0
1162,06,Church,Credly,0.0,0.0,0
1163,06,Church,Dice,0.0,0.0,0
1164,06,Church,Exercism,0.0,0.0,0
1165,06,Church,Functional Works,0.0,0.0,0
1166,06,Church,GitHub,0.0,0.0,0
1167,06,Church,Glassdoor,0.0,0.0,0
1168,06,Church,Handshake,0.0,0.0,0
1169,06,Church,I Crunch Data,0.0,0.0,0
1170,06,Church,Indeed,0.0,0.0,0
1171,06,Church,LinkedIn,0.0,0.0,0
1172,06,Church,Love INC,0.0,0.0,0
1173,06,Church,Monster,0.0,0.0,0
1174,06,Church,Montana State University,0.0,0.0,0
1175,06,Church,SIAM,0.0,0.0,0
1176,06,Church,SOA,0.0,0.0,0
1177,06,Church,Tutor.com,0.0,0.0,0
1178,06,Church,Volunteer Match,0.0,0.0,0
1179,06,Church,Zip Recruiter,0.0,0.0,0
1180,06,Coursera,,0.0,0.0,0
1181,06,Coursera,Coursera,0.0,0.0,0
1182,06,Coursera,Credly,0.0,0.0,0
1183,06,Coursera,Dice,0.0,0.0,0
1184,06,Coursera,Exercism,0.0,0.0,0
1185,06,Coursera,Functional Works,0.0,0.0,0
1186,06,Coursera,GitHub,0.0,0.0,0
1187,06,Coursera,Glassdoor,0.0,0.0,0
1188,06,Coursera,Handshake,0.0,0.0,0
1189,06,Coursera,I Crunch Data,0.0,0.0,0
1190,06,Coursera,Indeed,0.0,0.0,0
1191,06,Coursera,LinkedIn,0.0,0.0,0
1192,06,Coursera,Love INC,0.0,0.0,0
1193,06,Coursera,Monster,0.0,0.0,0
1194,06,Coursera,Montana State University,0.0,0.0,0
1195,06,Coursera,SIAM,0.0,0.0,0
1196,06,Coursera,SOA,0.0,0.0,0
1197,06,Coursera,Tutor.com,0.0,0.0,0
1198,06,Coursera,Volunteer Match,0.0,0.0,0
1199,06,Coursera,Zip Recruiter,0.0,0.0,0
1200,06,Exercise,,11.072777777777777,0.0,0.0
1201,06,Exercise,Coursera,0.0,0.0,0
1202,06,Exercise,Credly,0.0,0.0,0
1203,06,Exercise,Dice,0.0,0.0,0
1204,06,Exercise,Exercism,0.0,0.0,0
1205,06,Exercise,Functional Works,0.0,0.0,0
1206,06,Exercise,GitHub,0.0,0.0,0
1207,06,Exercise,Glassdoor,0.0,0.0,0
1208,06,Exercise,Handshake,0.0,0.0,0
1209,06,Exercise,I Crunch Data,0.0,0.0,0
1210,06,Exercise,Indeed,0.0,0.0,0
1211,06,Exercise,LinkedIn,0.0,0.0,0
1212,06,Exercise,Love INC,0.0,0.0,0
1213,06,Exercise,Monster,0.0,0.0,0
1214,06,Exercise,Montana State University,0.0,0.0,0
1215,06,Exercise,SIAM,0.0,0.0,0
1216,06,Exercise,SOA,0.0,0.0,0
1217,06,Exercise,Tutor.com,0.0,0.0,0
1218,06,Exercise,Volunteer Match,0.0,0.0,0
1219,06,Exercise,Zip Recruiter,0.0,0.0,0
1220,06,Health,,1.0,0.0,0.0
1221,06,Health,Coursera,0.0,0.0,0
1222,06,Health,Credly,0.0,0.0,0
1223,06,Health,Dice,0.0,0.0,0
1224,06,Health,Exercism,0.0,0.0,0
1225,06,Health,Functional Works,0.0,0.0,0
1226,06,Health,GitHub,0.0,0.0,0
1227,06,Health,Glassdoor,0.0,0.0,0
1228,06,Health,Handshake,0.0,0.0,0
1229,06,Health,I Crunch Data,0.0,0.0,0
1230,06,Health,Indeed,0.0,0.0,0
1231,06,Health,LinkedIn,0.0,0.0,0
1232,06,Health,Love INC,0.0,0.0,0
1233,06,Health,Monster,0.0,0.0,0
1234,06,Health,Montana State University,0.0,0.0,0
1235,06,Health,SIAM,0.0,0.0,0
1236,06,Health,SOA,0.0,0.0,0
1237,06,Health,Tutor.com,0.0,0.0,0
1238,06,Health,Volunteer Match,0.0,0.0,0
1239,06,Health,Zip Recruiter,0.0,0.0,0
1240,06,Job Apply,,0.9125,0.0,0.0
1241,06,Job Apply,Coursera,0.0,0.0,0
1242,06,Job Apply,Credly,0.0,0.0,0
1243,06,Job Apply,Dice,0.0,0.0,0
1244,06,Job Apply,Exercism,0.0,0.0,0
1245,06,Job Apply,Functional Works,0.0,0.0,0
1246,06,Job Apply,GitHub,0.0,0.0,0
1247,06,Job Apply,Glassdoor,0.0,0.0,0
1248,06,Job Apply,Handshake,0.0,0.0,0
1249,06,Job Apply,I Crunch Data,0.0,0.0,0
1250,06,Job Apply,Indeed,0.0,0.0,0
1251,06,Job Apply,LinkedIn,0.0,0.0,0
1252,06,Job Apply,Love INC,0.0,0.0,0
1253,06,Job Apply,Monster,0.0,0.0,0
1254,06,Job Apply,Montana State University,0.0,0.0,0
1255,06,Job Apply,SIAM,0.0,0.0,0
1256,06,Job Apply,SOA,0.0,0.0,0
1257,06,Job Apply,Tutor.com,0.0,0.0,0
1258,06,Job Apply,Volunteer Match,0.0,0.0,0
1259,06,Job Apply,Zip Recruiter,0.0,0.0,0
1260,06,School Apply,,0.3063888888888889,0.0,0.0
1261,06,School Apply,Coursera,0.0,0.0,0
1262,06,School Apply,Credly,0.0,0.0,0
1263,06,School Apply,Dice,0.0,0.0,0
1264,06,School Apply,Exercism,0.0,0.0,0
1265,06,School Apply,Functional Works,0.0,0.0,0
1266,06,School Apply,GitHub,0.0,0.0,0
1267,06,School Apply,Glassdoor,0.0,0.0,0
1268,06,School Apply,Handshake,0.0,0.0,0
1269,06,School Apply,I Crunch Data,0.0,0.0,0
1270,06,School Apply,Indeed,0.0,0.0,0
1271,06,School Apply,LinkedIn,0.0,0.0,0
1272,06,School Apply,Love INC,0.0,0.0,0
1273,06,School Apply,Monster,0.0,0.0,0
1274,06,School Apply,Montana State University,0.0,0.0,0
1275,06,School Apply,SIAM,0.0,0.0,0
1276,06,School Apply,SOA,0.0,0.0,0
1277,06,School Apply,Tutor.com,0.0,0.0,0
1278,06,School Apply,Volunteer Match,0.0,0.0,0
1279,06,School Apply,Zip Recruiter,0.0,0.0,0
1280,06,Volunteer,,0.0,0.0,0
1281,06,Volunteer,Coursera,0.0,0.0,0
1282,06,Volunteer,Credly,0.0,0.0,0
1283,06,Volunteer,Dice,0.0,0.0,0
1284,06,Volunteer,Exercism,0.0,0.0,0
1285,06,Volunteer,Functional Works,0.0,0.0,0
1286,06,Volunteer,GitHub,0.0,0.0,0
1287,06,Volunteer,Glassdoor,0.0,0.0,0
1288,06,Volunteer,Handshake,0.0,0.0,0
1289,06,Volunteer,I Crunch Data,0.0,0.0,0
1290,06,Volunteer,Indeed,0.0,0.0,0
1291,06,Volunteer,LinkedIn,0.0,0.0,0
1292,06,Volunteer,Love INC,0.7386111111111111,0.0,0.0
1293,06,Volunteer,Monster,0.0,0.0,0
1294,06,Volunteer,Montana State University,0.0,0.0,0
1295,06,Volunteer,SIAM,0.0,0.0,0
1296,06,Volunteer,SOA,0.0,0.0,0
1297,06,Volunteer,Tutor.com,0.0,0.0,0
1298,06,Volunteer,Volunteer Match,0.0,0.0,0
1299,06,Volunteer,Zip Recruiter,0.0,0.0,0
1300,06,Work,,0.0,0.0,0
1301,06,Work,Coursera,0.0,0.0,0
1302,06,Work,Credly,0.0,0.0,0
1303,06,Work,Dice,0.0,0.0,0
1304,06,Work,Exercism,0.0,0.0,0
1305,06,Work,Functional Works,0.0,0.0,0
1306,06,Work,GitHub,0.0,0.0,0
1307,06,Work,Glassdoor,0.0,0.0,0
1308,06,Work,Handshake,0.0,0.0,0
1309,06,Work,I Crunch Data,0.0,0.0,0
1310,06,Work,Indeed,0.0,0.0,0
1311,06,Work,LinkedIn,0.0,0.0,0
1312,06,Work,Love INC,0.0,0.0,0
1313,06,Work,Monster,0.0,0.0,0
1314,06,Work,Montana State University,44.15,0.0,0.0
1315,06,Work,SIAM,0.0,0.0,0
1316,06,Work,SOA,0.0,0.0,0
1317,06,Work,Tutor.com,23.178055555555556,23.178055555555556,231.78
1318,06,Work,Volunteer Match,0.0,0.0,0
1319,06,Work,Zip Recruiter,0.0,0.0,0
1320,07,,,0.0,0.0,0
1321,07,,Coursera,0.0,0.0,0
1322,07,,Credly,0.0,0.0,0
1323,07,,Dice,0.0,0.0,0
1324,07,,Exercism,0.0,0.0,0
1325,07,,Functional Works,0.0,0.0,0
1326,07,,GitHub,0.0,0.0,0
1327,07,,Glassdoor,0.0,0.0,0
1328,07,,Handshake,0.0,0.0,0
1329,07,,I Crunch Data,0.0,0.0,0
1330,07,,Indeed,0.0,0.0,0
1331,07,,LinkedIn,0.0,0.0,0
1332,07,,Love INC,0.0,0.0,0
1333,07,,Monster,0.0,0.0,0
1334,07,,Montana State University,0.0,0.0,0
1335,07,,SIAM,0.0,0.0,0
1336,07,,SOA,0.0,0.0,0
1337,07,,Tutor.com,0.0,0.0,0
1338,07,,Volunteer Match,0.0,0.0,0
1339,07,,Zip Recruiter,0.0,0.0,0
1340,07,Career Portfolio,,3.708888888888889,0.0,0.0
1341,07,Career Portfolio,Coursera,0.0,0.0,0
1342,07,Career Portfolio,Credly,0.0,0.0,0
1343,07,Career Portfolio,Dice,0.0,0.0,0
1344,07,Career Portfolio,Exercism,0.0,0.0,0
1345,07,Career Portfolio,Functional Works,0.0,0.0,0
1346,07,Career Portfolio,GitHub,0.0,0.0,0
1347,07,Career Portfolio,Glassdoor,0.0,0.0,0
1348,07,Career Portfolio,Handshake,0.0,0.0,0
1349,07,Career Portfolio,I Crunch Data,0.0,0.0,0
1350,07,Career Portfolio,Indeed,0.0,0.0,0
1351,07,Career Portfolio,LinkedIn,0.0,0.0,0
1352,07,Career Portfolio,Love INC,0.0,0.0,0
1353,07,Career Portfolio,Monster,0.0,0.0,0
1354,07,Career Portfolio,Montana State University,0.0,0.0,0
1355,07,Career Portfolio,SIAM,0.0,0.0,0
1356,07,Career Portfolio,SOA,0.0,0.0,0
1357,07,Career Portfolio,Tutor.com,0.0,0.0,0
1358,07,Career Portfolio,Volunteer Match,0.0,0.0,0
1359,07,Career Portfolio,Zip Recruiter,0.0,0.0,0
1360,07,Career Profile,,1.0194444444444444,0.0,0.0
1361,07,Career Profile,Coursera,0.08194444444444444,0.0,0.0
1362,07,Career Profile,Credly,0.02861111111111111,0.0,0.0
1363,07,Career Profile,Dice,0.10611111111111111,0.0,0.0
1364,07,Career Profile,Exercism,0.10277777777777779,0.0,0.0
1365,07,Career Profile,Functional Works,0.07444444444444444,0.0,0.0
1366,07,Career Profile,GitHub,0.05277777777777778,0.0,0.0
1367,07,Career Profile,Glassdoor,0.35527777777777775,0.0,0.0
1368,07,Career Profile,Handshake,0.0,0.0,0
1369,07,Career Profile,I Crunch Data,0.0,0.0,0
1370,07,Career Profile,Indeed,0.20055555555555557,0.0,0.0
1371,07,Career Profile,LinkedIn,0.11666666666666667,0.0,0.0
1372,07,Career Profile,Love INC,0.0,0.0,0
1373,07,Career Profile,Monster,0.21972222222222224,0.0,0.0
1374,07,Career Profile,Montana State University,0.0,0.0,0
1375,07,Career Profile,SIAM,0.059722222222222225,0.0,0.0
1376,07,Career Profile,SOA,0.0,0.0,0
1377,07,Career Profile,Tutor.com,0.0,0.0,0
1378,07,Career Profile,Volunteer Match,0.0,0.0,0
1379,07,Career Profile,Zip Recruiter,0.2663888888888889,0.0,0.0
1380,07,Church,,12.866388888888888,0.0,0.0
1381,07,Church,Coursera,0.0,0.0,0
1382,07,Church,Credly,0.0,0.0,0
1383,07,Church,Dice,0.0,0.0,0
1384,07,Church,Exercism,0.0,0.0,0
1385,07,Church,Functional Works,0.0,0.0,0
1386,07,Church,GitHub,0.0,0.0,0
1387,07,Church,Glassdoor,0.0,0.0,0
1388,07,Church,Handshake,0.0,0.0,0
1389,07,Church,I Crunch Data,0.0,0.0,0
1390,07,Church,Indeed,0.0,0.0,0
1391,07,Church,LinkedIn,0.0,0.0,0
1392,07,Church,Love INC,0.0,0.0,0
1393,07,Church,Monster,0.0,0.0,0
1394,07,Church,Montana State University,0.0,0.0,0
1395,07,Church,SIAM,0.0,0.0,0
1396,07,Church,SOA,0.0,0.0,0
1397,07,Church,Tutor.com,0.0,0.0,0
1398,07,Church,Volunteer Match,0.0,0.0,0
1399,07,Church,Zip Recruiter,0.0,0.0,0
1400,07,Coursera,,3.3994444444444443,0.0,0.0
1401,07,Coursera,Coursera,0.0,0.0,0
1402,07,Coursera,Credly,0.0,0.0,0
1403,07,Coursera,Dice,0.0,0.0,0
1404,07,Coursera,Exercism,0.0,0.0,0
1405,07,Coursera,Functional Works,0.0,0.0,0
1406,07,Coursera,GitHub,0.0,0.0,0
1407,07,Coursera,Glassdoor,0.0,0.0,0
1408,07,Coursera,Handshake,0.0,0.0,0
1409,07,Coursera,I Crunch Data,0.0,0.0,0
1410,07,Coursera,Indeed,0.0,0.0,0
1411,07,Coursera,LinkedIn,0.0,0.0,0
1412,07,Coursera,Love INC,0.0,0.0,0
1413,07,Coursera,Monster,0.0,0.0,0
1414,07,Coursera,Montana State University,0.0,0.0,0
1415,07,Coursera,SIAM,0.0,0.0,0
1416,07,Coursera,SOA,0.0,0.0,0
1417,07,Coursera,Tutor.com,0.0,0.0,0
1418,07,Coursera,Volunteer Match,0.0,0.0,0
1419,07,Coursera,Zip Recruiter,0.0,0.0,0
1420,07,Exercise,,10.601666666666667,0.0,0.0
1421,07,Exercise,Coursera,0.0,0.0,0
1422,07,Exercise,Credly,0.0,0.0,0
1423,07,Exercise,Dice,0.0,0.0,0
1424,07,Exercise,Exercism,0.0,0.0,0
1425,07,Exercise,Functional Works,0.0,0.0,0
1426,07,Exercise,GitHub,0.0,0.0,0
1427,07,Exercise,Glassdoor,0.0,0.0,0
1428,07,Exercise,Handshake,0.0,0.0,0
1429,07,Exercise,I Crunch Data,0.0,0.0,0
1430,07,Exercise,Indeed,0.0,0.0,0
1431,07,Exercise,LinkedIn,0.0,0.0,0
1432,07,Exercise,Love INC,0.0,0.0,0
1433,07,Exercise,Monster,0.0,0.0,0
1434,07,Exercise,Montana State University,0.0,0.0,0
1435,07,Exercise,SIAM,0.0,0.0,0
1436,07,Exercise,SOA,0.0,0.0,0
1437,07,Exercise,Tutor.com,0.0,0.0,0
1438,07,Exercise,Volunteer Match,0.0,0.0,0
1439,07,Exercise,Zip Recruiter,0.0,0.0,0
1440,07,Health,,1.0,0.0,0.0
1441,07,Health,Coursera,0.0,0.0,0
1442,07,Health,Credly,0.0,0.0,0
1443,07,Health,Dice,0.0,0.0,0
1444,07,Health,Exercism,0.0,0.0,0
1445,07,Health,Functional Works,0.0,0.0,0
1446,07,Health,GitHub,0.0,0.0,0
1447,07,Health,Glassdoor,0.0,0.0,0
1448,07,Health,Handshake,0.0,0.0,0
1449,07,Health,I Crunch Data,0.0,0.0,0
1450,07,Health,Indeed,0.0,0.0,0
1451,07,Health,LinkedIn,0.0,0.0,0
1452,07,Health,Love INC,0.0,0.0,0
1453,07,Health,Monster,0.0,0.0,0
1454,07,Health,Montana State University,0.0,0.0,0
1455,07,Health,SIAM,0.0,0.0,0
1456,07,Health,SOA,0.0,0.0,0
1457,07,Health,Tutor.com,0.0,0.0,0
1458,07,Health,Volunteer Match,0.0,0.0,0
1459,07,Health,Zip Recruiter,0.0,0.0,0
1460,07,Job Apply,,0.4575,0.0,0.0
1461,07,Job Apply,Coursera,0.0,0.0,0
1462,07,Job Apply,Credly,0.0,0.0,0
1463,07,Job Apply,Dice,0.0,0.0,0
1464,07,Job Apply,Exercism,0.0,0.0,0
1465,07,Job Apply,Functional Works,0.0,0.0,0
1466,07,Job Apply,GitHub,0.0,0.0,0
1467,07,Job Apply,Glassdoor,0.0,0.0,0
1468,07,Job Apply,Handshake,0.0,0.0,0
1469,07,Job Apply,I Crunch Data,0.0,0.0,0
1470,07,Job Apply,Indeed,0.0,0.0,0
1471,07,Job Apply,LinkedIn,0.0,0.0,0
1472,07,Job Apply,Love INC,0.0,0.0,0
1473,07,Job Apply,Monster,0.0,0.0,0
1474,07,Job Apply,Montana State University,0.0,0.0,0
1475,07,Job Apply,SIAM,0.0,0.0,0
1476,07,Job Apply,SOA,0.0,0.0,0
1477,07,Job Apply,Tutor.com,0.0,0.0,0
1478,07,Job Apply,Volunteer Match,0.0,0.0,0
1479,07,Job Apply,Zip Recruiter,0.0,0.0,0
1480,07,School Apply,,0.0,0.0,0
1481,07,School Apply,Coursera,0.0,0.0,0
1482,07,School Apply,Credly,0.0,0.0,0
1483,07,School Apply,Dice,0.0,0.0,0
1484,07,School Apply,Exercism,0.0,0.0,0
1485,07,School Apply,Functional Works,0.0,0.0,0
1486,07,School Apply,GitHub,0.0,0.0,0
1487,07,School Apply,Glassdoor,0.0,0.0,0
1488,07,School Apply,Handshake,0.0,0.0,0
1489,07,School Apply,I Crunch Data,0.0,0.0,0
1490,07,School Apply,Indeed,0.0,0.0,0
1491,07,School Apply,LinkedIn,0.0,0.0,0
1492,07,School Apply,Love INC,0.0,0.0,0
1493,07,School Apply,Monster,0.0,0.0,0
1494,07,School Apply,Montana State University,0.9183333333333333,0.0,0.0
1495,07,School Apply,SIAM,0.0,0.0,0
1496,07,School Apply,SOA,0.0,0.0,0
1497,07,School Apply,Tutor.com,0.0,0.0,0
1498,07,School Apply,Volunteer Match,0.0,0.0,0
1499,07,School Apply,Zip Recruiter,0.0,0.0,0
1500,07,Volunteer,,0.0,0.0,0
1501,07,Volunteer,Coursera,0.0,0.0,0
1502,07,Volunteer,Credly,0.0,0.0,0
1503,07,Volunteer,Dice,0.0,0.0,0
1504,07,Volunteer,Exercism,0.0,0.0,0
1505,07,Volunteer,Functional Works,0.0,0.0,0
1506,07,Volunteer,GitHub,0.0,0.0,0
1507,07,Volunteer,Glassdoor,0.0,0.0,0
1508,07,Volunteer,Handshake,0.0,0.0,0
1509,07,Volunteer,I Crunch Data,0.0,0.0,0
1510,07,Volunteer,Indeed,0.0,0.0,0
1511,07,Volunteer,LinkedIn,0.0,0.0,0
1512,07,Volunteer,Love INC,3.6330555555555555,0.0,0.0
1513,07,Volunteer,Monster,0.0,0.0,0
1514,07,Volunteer,Montana State University,0.0,0.0,0
1515,07,Volunteer,SIAM,0.0,0.0,0
1516,07,Volunteer,SOA,0.0,0.0,0
1517,07,Volunteer,Tutor.com,0.0,0.0,0
1518,07,Volunteer,Volunteer Match,0.0,0.0,0
1519,07,Volunteer,Zip Recruiter,0.0,0.0,0
1520,07,Work,,0.0,0.0,0
1521,07,Work,Coursera,0.0,0.0,0
1522,07,Work,Credly,0.0,0.0,0
1523,07,Work,Dice,0.0,0.0,0
1524,07,Work,Exercism,0.0,0.0,0
1525,07,Work,Functional Works,0.0,0.0,0
1526,07,Work,GitHub,0.0,0.0,0
1527,07,Work,Glassdoor,0.0,0.0,0
1528,07,Work,Handshake,0.0,0.0,0
1529,07,Work,I Crunch Data,0.0,0.0,0
1530,07,Work,Indeed,0.0,0.0,0
1531,07,Work,LinkedIn,0.0,0.0,0
1532,07,Work,Love INC,0.0,0.0,0
1533,07,Work,Monster,0.0,0.0,0
1534,07,Work,Montana State University,1.7663888888888888,0.0,0.0
1535,07,Work,SIAM,0.0,0.0,0
1536,07,Work,SOA,0.0,0.0,0
1537,07,Work,Tutor.com,18.848055555555554,18.848055555555554,188.48
1538,07,Work,Volunteer Match,0.0,0.0,0
1539,07,Work,Zip Recruiter,0.0,0.0,0
1540,08,,,0.06416666666666666,0.0,0.0
1541,08,,Coursera,0.0,0.0,0
1542,08,,Credly,0.0,0.0,0
1543,08,,Dice,0.0,0.0,0
1544,08,,Exercism,0.0,0.0,0
1545,08,,Functional Works,0.0,0.0,0
1546,08,,GitHub,0.0,0.0,0
1547,08,,Glassdoor,0.0,0.0,0
1548,08,,Handshake,0.0,0.0,0
1549,08,,I Crunch Data,0.0,0.0,0
1550,08,,Indeed,0.0,0.0,0
1551,08,,LinkedIn,0.0,0.0,0
1552,08,,Love INC,0.0,0.0,0
1553,08,,Monster,0.0,0.0,0
1554,08,,Montana State University,0.0,0.0,0
1555,08,,SIAM,0.0,0.0,0
1556,08,,SOA,0.0,0.0,0
1557,08,,Tutor.com,0.0,0.0,0
1558,08,,Volunteer Match,0.0,0.0,0
1559,08,,Zip Recruiter,0.0,0.0,0
1560,08,Career Portfolio,,4.083611111111111,0.0,0.0
1561,08,Career Portfolio,Coursera,0.0,0.0,0
1562,08,Career Portfolio,Credly,0.0,0.0,0
1563,08,Career Portfolio,Dice,0.0,0.0,0
1564,08,Career Portfolio,Exercism,0.0,0.0,0
1565,08,Career Portfolio,Functional Works,0.0,0.0,0
1566,08,Career Portfolio,GitHub,0.0,0.0,0
1567,08,Career Portfolio,Glassdoor,0.0,0.0,0
1568,08,Career Portfolio,Handshake,0.0,0.0,0
1569,08,Career Portfolio,I Crunch Data,0.0,0.0,0
1570,08,Career Portfolio,Indeed,0.0,0.0,0
1571,08,Career Portfolio,LinkedIn,0.0,0.0,0
1572,08,Career Portfolio,Love INC,0.0,0.0,0
1573,08,Career Portfolio,Monster,0.0,0.0,0
1574,08,Career Portfolio,Montana State University,0.0,0.0,0
1575,08,Career Portfolio,SIAM,0.0,0.0,0
1576,08,Career Portfolio,SOA,0.0,0.0,0
1577,08,Career Portfolio,Tutor.com,0.0,0.0,0
1578,08,Career Portfolio,Volunteer Match,0.0,0.0,0
1579,08,Career Portfolio,Zip Recruiter,0.0,0.0,0
1580,08,Career Profile,,0.0,0.0,0
1581,08,Career Profile,Coursera,0.043333333333333335,0.0,0.0
1582,08,Career Profile,Credly,0.044444444444444446,0.0,0.0
1583,08,Career Profile,Dice,0.05916666666666667,0.0,0.0
1584,08,Career Profile,Exercism,0.048888888888888885,0.0,0.0
1585,08,Career Profile,Functional Works,0.04583333333333334,0.0,0.0
1586,08,Career Profile,GitHub,0.042777777777777776,0.0,0.0
1587,08,Career Profile,Glassdoor,0.1063888888888889,0.0,0.0
1588,08,Career Profile,Handshake,0.0,0.0,0
1589,08,Career Profile,I Crunch Data,0.0,0.0,0
1590,08,Career Profile,Indeed,0.12416666666666666,0.0,0.0
1591,08,Career Profile,LinkedIn,0.3961111111111111,0.0,0.0
1592,08,Career Profile,Love INC,0.0,0.0,0
1593,08,Career Profile,Monster,0.07888888888888888,0.0,0.0
1594,08,Career Profile,Montana State University,0.0,0.0,0
1595,08,Career Profile,SIAM,0.0,0.0,0
1596,08,Career Profile,SOA,0.0,0.0,0
1597,08,Career Profile,Tutor.com,0.0,0.0,0
1598,08,Career Profile,Volunteer Match,0.0,0.0,0
1599,08,Career Profile,Zip Recruiter,0.10833333333333334,0.0,0.0
1600,08,Church,,15.377222222222219,0.0,0.0
1601,08,Church,Coursera,0.0,0.0,0
1602,08,Church,Credly,0.0,0.0,0
1603,08,Church,Dice,0.0,0.0,0
1604,08,Church,Exercism,0.0,0.0,0
1605,08,Church,Functional Works,0.0,0.0,0
1606,08,Church,GitHub,0.0,0.0,0
1607,08,Church,Glassdoor,0.0,0.0,0
1608,08,Church,Handshake,0.0,0.0,0
1609,08,Church,I Crunch Data,0.0,0.0,0
1610,08,Church,Indeed,0.0,0.0,0
1611,08,Church,LinkedIn,0.0,0.0,0
1612,08,Church,Love INC,0.0,0.0,0
1613,08,Church,Monster,0.0,0.0,0
1614,08,Church,Montana State University,0.0,0.0,0
1615,08,Church,SIAM,0.0,0.0,0
1616,08,Church,SOA,0.0,0.0,0
1617,08,Church,Tutor.com,0.0,0.0,0
1618,08,Church,Volunteer Match,0.0,0.0,0
1619,08,Church,Zip Recruiter,0.0,0.0,0
1620,08,Coursera,,0.0,0.0,0
1621,08,Coursera,Coursera,0.0,0.0,0
1622,08,Coursera,Credly,0.0,0.0,0
1623,08,Coursera,Dice,0.0,0.0,0
1624,08,Coursera,Exercism,0.0,0.0,0
1625,08,Coursera,Functional Works,0.0,0.0,0
1626,08,Coursera,GitHub,0.0,0.0,0
1627,08,Coursera,Glassdoor,0.0,0.0,0
1628,08,Coursera,Handshake,0.0,0.0,0
1629,08,Coursera,I Crunch Data,0.0,0.0,0
1630,08,Coursera,Indeed,0.0,0.0,0
1631,08,Coursera,LinkedIn,0.0,0.0,0
1632,08,Coursera,Love INC,0.0,0.0,0
1633,08,Coursera,Monster,0.0,0.0,0
1634,08,Coursera,Montana State University,0.0,0.0,0
1635,08,Coursera,SIAM,0.0,0.0,0
1636,08,Coursera,SOA,0.0,0.0,0
1637,08,Coursera,Tutor.com,0.0,0.0,0
1638,08,Coursera,Volunteer Match,0.0,0.0,0
1639,08,Coursera,Zip Recruiter,0.0,0.0,0
1640,08,Exercise,,14.393055555555556,0.0,0.0
1641,08,Exercise,Coursera,0.0,0.0,0
1642,08,Exercise,Credly,0.0,0.0,0
1643,08,Exercise,Dice,0.0,0.0,0
1644,08,Exercise,Exercism,0.0,0.0,0
1645,08,Exercise,Functional Works,0.0,0.0,0
1646,08,Exercise,GitHub,0.0,0.0,0
1647,08,Exercise,Glassdoor,0.0,0.0,0
1648,08,Exercise,Handshake,0.0,0.0,0
1649,08,Exercise,I Crunch Data,0.0,0.0,0
1650,08,Exercise,Indeed,0.0,0.0,0
1651,08,Exercise,LinkedIn,0.0,0.0,0
1652,08,Exercise,Love INC,0.0,0.0,0
1653,08,Exercise,Monster,0.0,0.0,0
1654,08,Exercise,Montana State University,0.0,0.0,0
1655,08,Exercise,SIAM,0.0,0.0,0
1656,08,Exercise,SOA,0.0,0.0,0
1657,08,Exercise,Tutor.com,0.0,0.0,0
1658,08,Exercise,Volunteer Match,0.0,0.0,0
1659,08,Exercise,Zip Recruiter,0.0,0.0,0
1660,08,Health,,0.0,0.0,0
1661,08,Health,Coursera,0.0,0.0,0
1662,08,Health,Credly,0.0,0.0,0
1663,08,Health,Dice,0.0,0.0,0
1664,08,Health,Exercism,0.0,0.0,0
